time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle
4918,3.7,9,50.9,20,0,1.2,23,999,999,999,999,999,999,0.6,134,0.7,80,2.7,-167,999,999,999,999,turn,,9
3352,3.7,-2,43.4,19,1,0.8,-2,2.2,-4,999,999,999,999,0.6,-49,0.7,-115,1.1,-67,1.2,-37,1.6,-56,turn,,-2
3353,3.7,-2,43.4,19,1,0.8,-2,2.2,-4,999,999,999,999,0.6,-48,0.7,-106,1.1,-67,1.2,-37,1.6,-56,turn,,-2
3359,3.7,0,43.4,22,1,1.1,8,2,0,999,999,999,999,0.6,-77,0.7,-23,1.1,-58,1.3,-26,1.6,-45,dash,37,
3356,3.7,1,43.4,23,1,1.2,7,1.8,-41,2.2,0,999,999,0.7,-67,0.8,-21,1.2,-53,1.5,-23,2,-14,dash,37,
3358,3.7,1,43.4,23,1,1.1,9,1.6,-44,2,0,999,999,0.6,-75,0.7,-22,1.1,-57,1.3,-25,1.8,-17,turn,,1
3461,3.7,1,40,5,0,999,999,999,999,999,999,999,999,0.6,153,1.3,159,1.6,-175,2,168,3,167,turn,,1
3463,3.7,1,40,4,0,999,999,999,999,999,999,999,999,0.6,132,1.3,154,1.5,179,1.8,163,3,-179,turn,,1
3464,3.7,1,40,4,0,999,999,999,999,999,999,999,999,0.6,133,1.3,154,1.5,179,1.8,163,2.7,164,turn,,1
3470,3.7,0,39.6,2,0,999,999,999,999,999,999,999,999,0.6,76,1,121,1.2,151,1.8,174,2.2,-171,dash,37,
3467,3.7,1,39.6,3,0,999,999,999,999,999,999,999,999,0.6,106,1,136,1.2,-179,1.5,156,2.2,177,turn,,1
3469,3.7,1,39.6,2,0,999,999,999,999,999,999,999,999,0.6,75,1,121,1.2,151,1.8,174,2,153,turn,,1
5017,3.7,0,28.8,10,0,1.5,-20,1.6,2,2.5,0,999,999,0.6,92,0.8,-48,0.9,-7,1.2,-165,2.7,-170,dash,37,
502,3.7,0,25.3,26,0,1.8,-13,2.2,-21,2.7,-8,999,999,1,-119,1.2,-44,1.3,-95,1.6,-113,2,-98,dash,37,
5381,3.7,0,24.3,8,1,999,999,999,999,999,999,999,999,1.1,159,1.6,179,999,999,999,999,999,999,dash,37,
3778,3.7,0,23.3,3,1,0.8,30,1,-10,1.5,7,2,-2,1,68,1.5,-18,2.2,13,2.7,0,999,999,dash,37,
3775,3.7,1,23.3,4,1,0.6,41,1.2,9,2,0,999,999,0.8,-77,1,84,1.2,-18,2,17,2.7,1,turn,,1
3779,3.7,0,23.1,3,1,0.6,38,0.7,-11,1.3,10,1.8,-2,1,70,1.3,-20,2,14,2.7,1,999,999,dash,37,
3790,3.7,5,22.6,0,1,0.7,-5,1.1,22,1.3,-6,999,999,0.6,47,0.7,-52,1,77,1.2,-31,1.6,15,turn,,5
1414,3.7,-1,22.4,-29,1,999,999,999,999,999,999,999,999,0.6,-47,0.7,-128,1,2,1.2,-33,1.3,-61,turn,,-1
1415,3.7,0,22.4,-28,1,0.6,-44,999,999,999,999,999,999,0.6,113,0.7,-129,1,5,1.1,-27,1.3,-53,dash,37,
4051,3.7,0,22.4,27,0,0.7,-7,1.2,-12,1.8,3,999,999,0.6,47,0.7,-98,0.8,-53,1.3,-70,2.5,-5,dash,37,
1417,3.7,0,22.2,-29,1,999,999,999,999,999,999,999,999,0.6,-49,0.7,-127,0.9,4,1.1,-31,1.3,-60,dash,37,
1418,3.7,0,22.2,-29,1,999,999,999,999,999,999,999,999,0.6,-109,0.7,67,1.1,3,1.2,-27,1.3,-53,dash,37,
4054,3.7,0,22.2,26,0,0.6,0,1.3,-11,1.8,5,999,999,0.6,61,0.7,-97,0.8,-48,1.2,-68,1.3,-36,dash,37,
4057,3.7,0,22.2,27,0,0.6,5,1.3,-10,1.8,5,999,999,0.6,-70,0.7,57,0.9,-32,1.3,-64,1.5,-39,dash,37,
4057,3.7,0,22.2,27,0,0.6,8,1.3,-8,1.8,5,999,999,0.7,65,999,999,999,999,999,999,999,999,dash,37,
4052,3.7,1,22.2,28,0,0.6,-5,1.2,-10,1.6,5,999,999,0.6,63,0.7,-112,1.2,-77,2.5,-4,999,999,turn,,1
2469,3.7,0,21.5,-25,0,1.5,32,999,999,999,999,999,999,0.6,100,0.8,166,2.2,112,999,999,999,999,dash,37,
2469,3.7,2,21.5,-23,0,1.3,36,999,999,999,999,999,999,0.6,101,0.8,168,1.2,104,1.6,122,1.8,102,turn,,2
3170,3.7,0,21.3,-14,0,0.6,31,1.1,0,999,999,999,999,1,-172,1.5,165,1.8,178,2,158,3,154,dash,37,
2469,3.7,1,21.3,-25,0,1.5,31,999,999,999,999,999,999,0.6,101,0.8,167,2.2,112,999,999,999,999,turn,,1
1999,3.7,0,20.9,-4,1,2.2,0,999,999,999,999,999,999,0.6,-173,0.7,135,1.2,-130,1.3,-157,1.5,157,dash,37,
214,3.7,0,20.1,3,1,0.8,-13,999,999,999,999,999,999,0.6,-150,0.7,-61,1.3,-137,1.8,-12,2,-162,dash,37,
215,3.7,0,19.9,3,1,0.6,-18,999,999,999,999,999,999,0.6,-79,0.8,-157,1.3,-139,1.8,-12,2,-134,dash,37,
1723,3.7,0,19.9,3,0,0.8,-9,999,999,999,999,999,999,0.6,71,1.2,98,1.3,60,2,-175,2.2,168,dash,37,
1063,3.7,-1,19.7,-18,0,999,999,999,999,999,999,999,999,2.7,-168,999,999,999,999,999,999,999,999,turn,,-1
1064,3.7,-1,19.7,-18,0,999,999,999,999,999,999,999,999,2.7,-169,999,999,999,999,999,999,999,999,turn,,-1
1066,3.7,0,19.7,-17,0,999,999,999,999,999,999,999,999,2.2,-166,999,999,999,999,999,999,999,999,dash,37,
1726,3.7,0,19.7,3,0,0.8,-8,999,999,999,999,999,999,0.6,70,0.8,135,1.1,92,1.2,20,1.3,46,dash,37,
803,3.7,-1,17.6,6,1,999,999,999,999,999,999,999,999,0.7,135,0.8,-179,0.9,5,1,-52,1.2,-19,turn,,-1
4455,3.7,0,16.1,-6,1,0.6,42,1.1,-16,999,999,999,999,0.6,-52,1,-101,1.1,-154,1.3,-41,1.6,-7,dash,37,
4458,3.7,0,16,-6,1,1.1,-15,999,999,999,999,999,999,0.6,-51,0.7,-147,0.9,-96,1.1,16,1.2,-45,dash,37,
4477,3.7,5,14.9,3,1,1,-21,999,999,999,999,999,999,0.6,-113,0.7,-60,1.1,-87,1.3,-44,1.5,-2,turn,,5
5732,3.7,0,13.6,-4,1,0.7,18,999,999,999,999,999,999,0.6,-161,0.7,-92,0.8,-28,1.1,46,1.3,-38,dash,37,
5733,3.7,0,13.6,-4,1,0.7,18,999,999,999,999,999,999,0.6,-161,0.7,-92,0.8,-28,1.1,46,1.3,-38,dash,37,
5148,3.7,-1,12.3,-19,0,2,-18,999,999,999,999,999,999,0.7,-122,0.9,-31,1.1,-62,1.2,-103,1.5,-39,turn,,-1
5149,3.7,0,12.2,-18,0,2,-18,999,999,999,999,999,999,0.6,-113,0.9,-31,1.1,-95,1.5,-38,1.6,-5,dash,37,
5151,3.7,-1,11.9,-19,0,2,-18,999,999,999,999,999,999,0.6,-115,0.7,-36,0.9,7,1.1,-95,1.3,-7,turn,,-1
5154,3.7,-1,11.9,-18,0,2.2,-18,999,999,999,999,999,999,0.6,-90,0.8,-39,0.9,2,1.2,-87,1.6,-30,turn,,-1
5155,3.7,0,11.9,-17,0,2.2,-17,999,999,999,999,999,999,0.6,-70,0.9,-30,1.1,3,1.2,-86,1.6,-29,dash,37,
2206,3.7,0,4,-5,1,999,999,999,999,999,999,999,999,0.7,-129,0.8,139,0.9,-172,1.2,-14,1.3,-148,dash,37,
5438,3.7,0,3.8,17,1,999,999,999,999,999,999,999,999,0.7,164,3,179,999,999,999,999,999,999,dash,37,
4172,3.7,0,3.6,-6,0,0.6,33,999,999,999,999,999,999,0.6,-140,0.8,169,1.1,134,1.3,160,1.6,179,dash,37,
4172,3.7,0,3.3,-7,0,1.1,13,999,999,999,999,999,999,0.6,161,0.7,-143,1,122,1.5,-178,2,-169,dash,37,
1132,3.7,0,3.2,34,0,999,999,999,999,999,999,999,999,0.7,142,1.5,-176,2,-173,2.5,-160,2.7,176,dash,37,
1464,3.7,0,3.1,-22,1,999,999,999,999,999,999,999,999,0.6,-140,0.9,155,1.3,-179,1.5,-151,2,-171,dash,37,
1464,3.7,1,3.1,-20,1,999,999,999,999,999,999,999,999,0.6,62,0.7,-155,0.9,151,1.2,179,1.8,-155,turn,,1
2497,3.7,0,2.9,17,0,999,999,999,999,999,999,999,999,2.5,168,999,999,999,999,999,999,999,999,dash,37,
2497,3.7,0,2.8,18,0,999,999,999,999,999,999,999,999,2.2,168,3,176,999,999,999,999,999,999,dash,37,
2034,4.1,-3,999,999,0,0.7,40,999,999,999,999,999,999,0.7,-109,1.3,78,2,73,999,999,999,999,turn,,-3
4150,4.1,0,999,999,0,0.6,0,1.1,-24,1.5,-7,999,999,0.6,58,1.2,11,1.3,79,1.6,59,2.2,7,dash,41,
2055,4.1,0,76.7,-44,0,0.8,24,999,999,999,999,999,999,1.2,-163,1.5,134,2.5,135,999,999,999,999,dash,41,
2056,4.1,0,76.7,-44,0,0.8,23,999,999,999,999,999,999,1.1,-160,1.2,126,2.2,131,999,999,999,999,dash,41,
2053,4.1,1,76.7,-43,0,0.6,41,999,999,999,999,999,999,1.5,135,2,-167,2.5,136,999,999,999,999,turn,,1
2876,4.1,0,60.9,29,0,1.8,0,999,999,999,999,999,999,0.6,24,0.7,146,1.1,-162,1.5,174,1.8,-168,dash,41,
2877,4.1,0,60.9,29,0,1.8,1,999,999,999,999,999,999,0.6,126,0.8,79,1.2,-166,1.5,172,1.8,-170,dash,41,
5862,4.1,0,58.6,-8,0,2.7,3,999,999,999,999,999,999,0.6,51,0.9,91,1.3,114,1.5,71,1.6,145,dash,41,
5865,4.1,0,58.6,-8,0,2.5,3,999,999,999,999,999,999,0.7,32,0.8,75,1.1,133,1.2,103,1.3,42,dash,41,
5861,4.1,1,58.6,-7,0,2.5,4,999,999,999,999,999,999,0.6,54,0.9,93,1.3,115,1.5,71,1.6,146,turn,,1
1265,4.1,-1,56.8,4,1,1.2,-11,2.2,-8,999,999,999,999,0.6,-128,1.6,-143,12.2,-27,13.5,-5,999,999,turn,,-1
1268,4.1,-1,56.8,5,1,1.6,-9,2.5,-6,999,999,999,999,0.6,-105,1.1,-120,12.2,-27,13.5,-4,999,999,turn,,-1
1270,4.1,-1,56.8,6,1,2,-6,2.7,-5,999,999,999,999,0.6,-78,1,-108,12.2,-26,13.5,-3,999,999,turn,,-1
5280,4.1,-1,56.8,-7,1,0.6,17,999,999,999,999,999,999,1,-97,1.8,163,2.5,175,2.7,158,999,999,turn,,-1
1885,4.1,0,56.8,2,1,2.5,-4,999,999,999,999,999,999,0.6,-70,0.8,156,0.9,-164,12.2,33,13.5,-6,dash,41,
4299,4.1,0,56.8,1,1,999,999,999,999,999,999,999,999,1.5,-169,1.6,170,1.8,-154,12.2,33,13.5,18,dash,41,
4887,4.1,0,56.8,2,1,1.1,-8,999,999,999,999,999,999,0.7,-137,1.8,-160,2.2,-175,12.2,25,13.5,-1,dash,41,
92,4.1,-1,56.3,28,1,1.8,-33,2.2,-42,999,999,999,999,1.8,-137,13.5,1,999,999,999,999,999,999,turn,,-1
1273,4.1,0,56.3,7,1,2,-5,2.5,-5,999,999,999,999,0.6,-69,1.1,-105,12.2,-26,13.5,-2,999,999,dash,41,
1274,4.1,0,56.3,7,1,2,-5,2.7,-5,999,999,999,999,0.7,-49,1.1,-105,12.2,-26,13.5,-2,999,999,dash,41,
1886,4.1,0,56.3,2,1,2.2,-4,999,999,999,999,999,999,0.6,-96,0.9,-163,1.1,162,12.2,34,13.5,-6,dash,41,
4888,4.1,0,56.3,2,1,1.2,-8,999,999,999,999,999,999,0.7,-130,1.5,-156,1.8,-173,12.2,25,13.5,-1,dash,41,
647,4.1,1,56.3,-1,1,1,25,999,999,999,999,999,999,11,-43,12.2,-21,13.5,10,999,999,999,999,turn,,1
94,4.1,0,55.7,28,1,1.6,-37,2,-6,999,999,999,999,1.5,-130,2.2,-45,12.2,16,13.5,2,999,999,dash,41,
95,4.1,0,55.7,29,1,1.6,-38,2,-6,2.2,-41,999,999,1.3,-126,12.2,16,13.5,2,999,999,999,999,dash,41,
940,4.1,0,54.6,15,0,1.5,4,999,999,999,999,999,999,0.7,129,0.8,-129,0.9,-25,1.3,-150,1.6,-178,dash,41,
941,4.1,0,54.6,15,0,1.3,4,999,999,999,999,999,999,0.7,-119,0.9,-27,1.1,-147,1.8,-178,2.2,-162,dash,41,
4906,4.1,2,54.6,6,1,1.2,-6,999,999,999,999,999,999,0.6,-126,1.3,-147,1.5,-172,11,0,999,999,turn,,2
3350,4.1,0,43.8,19,1,1.1,0,2.5,-2,999,999,999,999,0.6,-32,1.2,-55,1.3,-29,1.8,-46,3,-8,dash,41,
4713,4.1,0,36.2,-19,0,999,999,999,999,999,999,999,999,1.1,-161,1.5,48,1.6,112,2,98,2.5,127,dash,41,
4714,4.1,0,35.9,-19,0,999,999,999,999,999,999,999,999,0.8,-159,1.3,48,2,101,2.2,124,2.7,70,dash,41,
5013,4.1,0,29.4,10,0,1.6,-16,2,0,2.7,-1,999,999,0.6,94,0.9,-48,1,-13,1.1,-124,1.3,-161,dash,41,
5016,4.1,0,29.1,10,0,1.6,-18,1.8,2,2.7,0,999,999,0.6,95,0.7,-90,0.9,-47,1.2,-163,2.5,-169,dash,41,
2019,4.1,19,25.8,28,1,2,-30,999,999,999,999,999,999,0.6,-58,0.8,159,1.2,-60,6.7,32,7.4,27,turn,,19
500,4.1,0,25.5,26,0,2,-11,2.5,-19,3,-7,999,999,1,-112,1.3,-41,1.5,-65,1.8,-107,2.5,-103,dash,41,
5379,4.1,0,24.5,8,1,999,999,999,999,999,999,999,999,1.5,162,2,178,999,999,999,999,999,999,dash,41,
5378,4.1,1,24.5,9,1,999,999,999,999,999,999,999,999,1.6,164,2.5,-179,999,999,999,999,999,999,turn,,1
1409,4.1,0,22.6,-29,1,0.6,-35,999,999,999,999,999,999,0.6,69,0.7,-147,0.8,119,1.1,3,1.2,-26,dash,41,
1411,4.1,0,22.4,-29,1,0.6,-40,999,999,999,999,999,999,0.6,76,0.7,-136,0.8,126,1,3,1.2,-27,dash,41,
4048,4.1,0,22.4,27,0,0.6,22,0.8,-24,1.3,-15,1.8,0,0.8,-72,1,-110,1.3,-40,1.5,-73,2.5,-8,dash,41,
2464,4.1,0,22,-22,0,1.3,37,999,999,999,999,999,999,0.7,133,0.9,177,1.2,118,1.6,100,1.8,133,dash,41,
3167,4.1,0,22,-13,0,1,16,1.6,0,999,999,999,999,1.1,-170,2,156,2.2,177,2.7,150,999,999,dash,41,
2463,4.1,2,22,-20,0,1.3,41,999,999,999,999,999,999,0.6,132,0.8,178,1.2,119,1.3,149,1.6,101,turn,,2
2466,4.1,1,21.8,-22,0,999,999,999,999,999,999,999,999,0.7,133,0.9,175,1.1,47,1.2,114,1.8,103,turn,,1
1993,4.1,0,21.3,-5,1,2.2,0,999,999,999,999,999,999,0.6,139,1,175,1.1,-2,1.2,-130,1.5,151,dash,41,
1996,4.1,-1,21.1,-5,1,2.5,0,999,999,999,999,999,999,0.6,-115,0.8,136,1.2,-158,1.3,150,2,137,turn,,-1
1997,4.1,0,21.1,-4,1,2.5,0,999,999,999,999,999,999,0.6,-171,0.8,139,1.1,-118,1.3,-156,1.5,-2,dash,41,
2766,4.1,-1,20.9,17,1,0.6,-39,1.2,1,2.2,-9,999,999,1,-74,1.2,-27,2,6,2.7,-8,3.3,0,turn,,-1
2768,4.1,-1,20.7,18,1,0.6,-43,1.3,2,2,-10,999,999,1.1,-67,1.3,-23,2,6,2.7,-8,3,0,turn,,-1
2769,4.1,-1,20.7,18,1,0.7,-30,1.2,2,2,-10,999,999,1.1,-67,1.3,-23,2,-28,2.2,5,2.7,-8,turn,,-1
1061,4.1,0,20.3,-18,0,999,999,999,999,999,999,999,999,2.5,-168,999,999,999,999,999,999,999,999,dash,41,
1454,4.1,0,20.3,-6,1,999,999,999,999,999,999,999,999,0.6,-96,0.7,178,0.9,-140,1.1,150,1.2,-26,dash,41,
1721,4.1,0,20.1,3,0,0.7,-9,999,999,999,999,999,999,0.6,76,1.1,22,1.2,87,1.3,175,1.5,53,dash,41,
797,4.1,-1,18.4,5,1,999,999,999,999,999,999,999,999,0.6,-117,0.9,172,1.1,-155,1.2,-47,1.5,-18,turn,,-1
799,4.1,0,18.4,6,1,999,999,999,999,999,999,999,999,0.6,109,0.9,175,1.1,-152,1.2,4,1.3,-37,dash,41,
800,4.1,0,18.4,6,1,999,999,999,999,999,999,999,999,0.6,109,0.9,175,1.1,-152,1.5,4,1.8,-13,dash,41,
4146,4.1,0,17.5,-44,0,0.6,10,1.1,-17,1.6,-6,999,999,0.7,66,1.2,11,1.5,64,1.8,48,2.2,12,dash,41,
4147,4.1,0,17.5,-44,0,0.8,6,1.2,-17,1.8,-5,999,999,0.7,52,1.3,11,1.5,64,1.8,48,2.5,10,dash,41,
4453,4.1,0,16.4,-6,1,0.6,-37,0.7,34,1.1,-16,999,999,1,-96,1.1,-153,1.2,12,1.5,-37,1.8,-6,dash,41,
5730,4.1,-1,13.7,-4,1,0.7,22,1.2,41,999,999,999,999,0.6,-169,0.9,-20,1.3,-37,1.6,-6,2.7,-1,turn,,-1
5142,4.1,-1,12.4,-20,0,2,-17,999,999,999,999,999,999,0.6,-52,0.7,18,0.8,-138,1,-91,1.2,-61,turn,,-1
5145,4.1,-1,12.4,-19,0,2,-20,999,999,999,999,999,999,0.6,-100,0.8,-45,1.1,-82,1.2,1,1.3,-110,turn,,-1
5146,4.1,0,12.4,-18,0,2,-19,999,999,999,999,999,999,0.6,-100,1,-33,1.1,-68,1.2,-99,1.3,2,dash,41,
2203,4.1,0,4.5,-5,1,999,999,999,999,999,999,999,999,0.6,-113,0.7,-167,0.8,135,1.1,-138,1.2,-17,dash,41,
5438,4.1,0,4.3,15,1,999,999,999,999,999,999,999,999,0.8,166,999,999,999,999,999,999,999,999,dash,41,
2205,4.1,0,4.1,-5,1,999,999,999,999,999,999,999,999,0.7,-123,0.8,139,1.2,-145,1.3,167,1.6,4,dash,41,
3545,4.1,1,4,9,0,999,999,999,999,999,999,999,999,1.8,160,3,174,999,999,999,999,999,999,turn,,1
4172,4.1,0,3.9,-5,0,0.6,36,999,999,999,999,999,999,0.6,-144,0.8,165,1.5,159,1.6,178,2.2,148,dash,41,
1132,4.1,0,3.6,30,0,999,999,999,999,999,999,999,999,0.8,138,1.2,-147,1.5,-175,2,-173,2.2,171,dash,41,
1464,4.1,0,3.4,-20,1,999,999,999,999,999,999,999,999,0.6,38,0.9,156,1.2,-177,2.2,-154,2.5,-169,dash,41,
2497,4.1,0,3.3,14,0,999,999,999,999,999,999,999,999,2.7,169,999,999,999,999,999,999,999,999,dash,41,
5586,4.5,-35,999,999,0,2.5,11,9,1,999,999,999,999,0.6,-111,1.3,-124,999,999,999,999,999,999,turn,,-35
4164,4.5,-22,999,999,0,0.7,0,0.8,-43,1.6,-1,999,999,0.6,61,1.1,78,1.2,21,1.6,65,2.2,6,turn,,-22
4095,4.5,-5,999,999,0,0.7,-2,999,999,999,999,999,999,0.6,-54,1.1,-79,2,108,2.5,118,999,999,turn,,-5
2035,4.5,-1,79,-43,0,0.7,38,999,999,999,999,999,999,0.7,-106,1.3,80,2,75,999,999,999,999,turn,,-1
2049,4.5,0,77.5,-43,0,1,20,999,999,999,999,999,999,1.1,106,2.2,-166,2.5,129,999,999,999,999,dash,45,
2050,4.5,0,77.5,-43,0,0.9,22,999,999,999,999,999,999,1.1,111,2.2,127,999,999,999,999,999,999,dash,45,
2874,4.5,0,60.9,29,0,1.8,-2,999,999,999,999,999,999,0.7,74,0.8,155,1.3,172,2.2,-169,2.5,175,dash,45,
5853,4.5,1,59.1,-4,0,2.7,3,999,999,999,999,999,999,0.6,91,0.9,132,1,56,1.2,89,1.5,115,turn,,1
2912,4.5,21,59.1,23,0,1.3,8,999,999,999,999,999,999,0.6,101,0.7,-139,0.9,61,1.1,142,1.2,113,turn,,21
5859,4.5,0,58.6,-7,0,2.7,2,999,999,999,999,999,999,0.6,46,0.8,94,1.2,117,1.3,70,1.6,101,dash,45,
5855,4.5,1,58.6,-5,0,2.5,4,999,999,999,999,999,999,0.6,68,0.8,114,1.2,59,1.3,84,1.6,151,turn,,1
5856,4.5,1,58.6,-5,0,2.7,4,999,999,999,999,999,999,0.6,69,0.8,115,1.2,58,1.3,83,1.6,151,turn,,1
1880,4.5,-1,57.4,1,1,2.5,-5,999,999,999,999,999,999,0.6,-86,1.2,-165,12.2,31,13.5,28,999,999,turn,,-1
1882,4.5,0,57.4,2,1,2.7,-4,999,999,999,999,999,999,0.6,155,0.7,-59,1.1,-163,12.2,32,13.5,29,dash,45,
3665,4.5,0,57.4,3,1,1.1,-17,1.8,1,3.3,-3,999,999,0.9,-114,12.2,41,13.5,-6,999,999,999,999,dash,45,
5276,4.5,0,57.4,-7,1,0.6,20,999,999,999,999,999,999,1.2,-114,2,179,2.2,162,2.5,172,999,999,dash,45,
5277,4.5,0,57.4,-7,1,0.8,14,999,999,999,999,999,999,1.1,-97,1.6,159,2,179,2.2,150,2.5,173,dash,45,
1264,4.5,-1,56.8,3,1,1.2,-6,2.2,-6,999,999,999,999,0.6,-155,1.6,-144,13.5,-28,999,999,999,999,turn,,-1
4885,4.5,-1,56.8,1,1,1,-11,999,999,999,999,999,999,1,-151,2,-163,2.5,-177,13.5,-2,999,999,turn,,-1
1883,4.5,0,56.8,2,1,2.5,-4,999,999,999,999,999,999,0.6,-70,0.9,159,1,-164,12.2,33,13.5,-6,dash,45,
2636,4.5,0,56.8,2,1,1.8,-3,2.5,-6,3,2,999,999,0.7,-52,13.5,-6,999,999,999,999,999,999,dash,45,
2637,4.5,0,56.8,2,1,1.6,-4,2.5,-6,3,2,999,999,0.7,-60,13.5,-6,999,999,999,999,999,999,dash,45,
3667,4.5,0,56.8,3,1,1.1,-15,1.8,1,3,-2,999,999,0.7,-107,12.2,41,13.5,-6,999,999,999,999,dash,45,
4297,4.5,0,56.8,1,1,999,999,999,999,999,999,999,999,1.2,146,1.3,-170,1.5,167,1.8,-155,12.2,-44,dash,45,
937,4.5,0,55.7,15,0,1.6,4,999,999,999,999,999,999,0.6,-74,0.8,-130,1.3,-154,1.8,165,2.5,179,dash,45,
938,4.5,0,55.1,15,0,1.5,4,999,999,999,999,999,999,0.6,-98,0.7,119,1,-139,1.1,-22,1.6,-157,dash,45,
1289,4.5,4,54.6,8,1,0.7,-2,1.5,-10,999,999,999,999,0.6,-57,0.8,-107,11,-29,999,999,999,999,turn,,4
3346,4.5,0,44.3,18,1,1.2,-4,2,-40,2.7,-2,999,999,0.6,-82,0.7,-29,1.3,-51,1.5,-28,2,-19,dash,45,
3349,4.5,0,44.3,18,1,1.3,0,2,-40,2.5,-2,999,999,0.6,-85,0.9,-23,1.3,-53,1.5,-29,2,-19,dash,45,
3457,4.5,0,40.9,5,0,999,999,999,999,999,999,999,999,0.6,150,1.3,-179,1.5,156,2.2,168,3,-165,dash,45,
3458,4.5,0,40.9,5,0,999,999,999,999,999,999,999,999,0.6,151,1.2,155,1.5,-179,2,168,2.7,167,dash,45,
4711,4.5,0,36.6,-19,0,999,999,999,999,999,999,999,999,1.5,-164,1.6,51,2,85,2.2,117,2.7,110,dash,45,
5010,4.5,-1,29.7,9,0,1.8,-15,2.2,-3,2.7,-3,999,999,0.7,119,0.9,-75,1.1,-155,1.2,-126,999,999,turn,,-1
5011,4.5,0,29.7,10,0,1.6,-14,2.2,-1,2.7,-1,999,999,0.6,94,0.9,-56,1.1,-157,1.3,-129,999,999,dash,45,
496,4.5,-1,26,24,0,2.2,-14,2.7,-22,3.3,-7,999,999,1,-95,1.5,-88,1.6,-40,1.8,-106,999,999,turn,,-1
2023,4.5,-3,25.8,2,1,999,999,999,999,999,999,999,999,0.6,-84,0.8,133,1.2,-63,2,-56,6.7,6,turn,,-3
499,4.5,0,25.8,25,0,2.2,-11,2.7,-18,3,-7,999,999,0.9,-93,1.5,-87,1.6,-34,1.8,-105,2.5,-99,dash,45,
5375,4.5,0,25,9,1,999,999,999,999,999,999,999,999,2,165,2.5,179,999,999,999,999,999,999,dash,45,
3772,4.5,0,24,4,1,0.6,38,0.8,-18,1.8,5,2.2,0,1.1,68,1.2,-45,1.6,-15,2.2,14,3.3,0,dash,45,
3773,4.5,0,24,4,1,0.8,25,1,-14,1.8,5,2.2,0,1.1,55,1.2,-45,1.6,-14,2.5,13,3.3,0,dash,45,
3770,4.5,1,24,5,1,0.6,41,1.6,6,2.2,0,999,999,1,87,1.1,-55,1.3,-17,2.2,15,3.3,1,turn,,1
1405,4.5,0,23.1,-28,1,0.6,-41,999,999,999,999,999,999,0.7,104,0.8,-142,1,0,1.2,-30,1.5,-52,dash,45,
4045,4.5,0,23.1,26,0,0.7,22,1.1,-14,1.8,-8,2.5,0,0.9,-90,1.1,-47,1.6,-58,3,-7,999,999,dash,45,
1408,4.5,0,22.9,-28,1,0.6,-39,999,999,999,999,999,999,0.6,48,0.7,-138,1.2,-28,1.5,-51,1.8,-5,dash,45,
4046,4.5,0,22.9,26,0,0.7,22,1,-17,1.6,-11,2,0,0.9,-64,1,-101,1.5,-69,2.7,-8,999,999,dash,45,
2460,4.5,0,22.4,-20,0,1.5,33,999,999,999,999,999,999,0.6,145,0.8,100,0.9,-175,1.5,95,2,114,dash,45,
3166,4.5,0,22.2,-13,0,1.1,15,1.8,0,999,999,999,999,1,-169,1.8,153,2.2,176,2.5,149,999,999,dash,45,
1990,4.5,0,22,-5,1,2.5,1,999,999,999,999,999,999,0.6,134,1.2,-130,1.5,174,1.8,152,2.5,-167,dash,45,
1991,4.5,0,21.5,-5,1,2.5,1,999,999,999,999,999,999,0.6,139,1.1,-2,1.2,-129,1.3,175,1.8,155,dash,45,
2765,4.5,0,21.1,17,1,0.9,-27,1.5,2,2.2,-8,999,999,1,-73,1.5,-20,2,-23,2.2,6,3,-6,dash,45,
211,4.5,0,20.7,3,1,1,-12,999,999,999,999,999,999,0.8,-149,1.6,-140,2,-161,2.7,-159,999,999,dash,45,
1060,4.5,0,20.5,-17,0,999,999,999,999,999,999,999,999,2.7,-168,999,999,999,999,999,999,999,999,dash,45,
1720,4.5,0,20.5,3,0,1,-9,1.6,44,999,999,999,999,0.7,55,1,177,1.1,84,1.2,147,1.3,17,dash,45,
791,4.5,0,18.9,7,1,999,999,999,999,999,999,999,999,0.6,147,0.7,-131,1.1,-69,1.2,-27,1.8,174,dash,45,
1747,4.5,-2,18.5,-1,0,0.6,-11,1,23,999,999,999,999,0.6,67,0.7,157,1.2,76,1.3,50,1.6,8,turn,,-2
793,4.5,1,18.5,8,1,999,999,999,999,999,999,999,999,0.6,20,0.7,133,0.9,-151,1,-63,1.2,-19,turn,,1
794,4.5,1,18.5,8,1,999,999,999,999,999,999,999,999,0.8,137,0.9,-152,1.1,-48,1.3,166,1.5,-166,turn,,1
4144,4.5,0,17.6,-43,0,0.6,16,1.2,-14,1.8,-6,999,999,0.7,67,1.3,11,1.5,35,1.6,63,2,44,dash,45,
4447,4.5,0,16.8,-5,1,0.6,29,1.2,-19,999,999,999,999,0.7,-51,1.1,10,1.5,-157,1.8,-10,2.7,3,dash,45,
